timestamp,sensor_name,value
1509514843536,Sound_P,50.159038478285424
1509514843539,PodiumIR,68
1509514846638,Sound_R,64.318917730729
1509514847009,Door,activate
1509514847403,Sound_C,63.43395131592004
1509514849672,Door,activate
1509514851806,Door,activate
1509514852190,Door,activate
1509514853541,Sound_P,56.45426312235056
1509514853543,PodiumIR,75
1509514853857,Door,activate
1509514856638,Sound_R,64.19880514915987
1509514857403,Sound_C,60.996203043384874
1509514863545,Sound_P,58.433135904413454
1509514863547,PodiumIR,84
1509514865716,Door,activate
1509514866638,Sound_R,64.28967071381008
1509514867403,Sound_C,62.80957761977396
1509514868956,Door,activate
1509514873549,Sound_P,60.20329792798059
1509514873552,PodiumIR,98
1509514876638,Sound_R,63.90721091466912
1509514877403,Sound_C,66.25266616338118
1509514883553,Sound_P,54.210802194865956
1509514883556,PodiumIR,198
1509514886638,Sound_R,65.71742090011269
1509514887403,Sound_C,65.83665890431115
1509514890471,Motion_5,False
1509514890471,Motion_8,True
1509514892104,Light_2,On
1509514893557,Sound_P,61.80460425887306
1509514893568,PodiumIR,142
1509514896638,Sound_R,66.90286691822268
1509514896652,Light_1,On
1509514896714,Light_3,On
1509514897403,Sound_C,64.16513283182053
1509514901592,Light_1,Off
1509514901634,Light_3,Off
1509514903570,Sound_P,51.62091662308819
1509514903572,PodiumIR,157
1509514906638,Sound_R,63.903833254842404
1509514907403,Sound_C,59.18658707937394
1509514913574,Sound_P,50.159038478285424
1509514913576,PodiumIR,141
1509514916638,Sound_R,60.201049822677845
1509514917403,Sound_C,56.33318001261523
1509514923578,Sound_P,50.159038478285424
1509514923580,PodiumIR,156
1509514926638,Sound_R,59.07786274793133
1509514927403,Sound_C,56.96506430045781
1509514933582,Sound_P,51.62091662308819
1509514933585,PodiumIR,108
1509514936638,Sound_R,58.38836249570246
1509514937403,Sound_C,57.58479740178853
1509514943586,Sound_P,51.62091662308819
1509514943590,PodiumIR,106
1509514946638,Sound_R,59.37148303313402
1509514947403,Sound_C,59.995680059457975
1509514948952,Motion_8,False
1509514948957,Motion_8,True
1509514953592,Sound_P,63.95233273361063
1509514953594,PodiumIR,183
1509514956638,Sound_R,60.73273771206377
