timestamp,sensor_name,value
1508157777019,Door,activate
1508157777403,Sound_C,53.0323811461526
1508157780894,Sound_P,75.25847282855663
1508157780896,PodiumIR,92
1508157786638,Sound_R,57.48056477886963
1508157787403,Sound_C,53.67678168717854
1508157790898,Sound_P,76.57687443958919
1508157790900,PodiumIR,93
1508157796638,Sound_R,57.695427277866905
1508157797403,Sound_C,52.88385372202827
1508157800902,Sound_P,75.93060245540138
1508157800904,PodiumIR,106
1508157806638,Sound_R,59.342017214547205
1508157807403,Sound_C,54.52203953868178
1508157810906,Sound_P,74.91204818426347
1508157810908,PodiumIR,104
1508157816638,Sound_R,60.243384143057476
1508157817403,Sound_C,56.413918135623824
1508157820910,Sound_P,75.25847282855663
1508157820913,PodiumIR,95
1508157826638,Sound_R,59.73972975026819
1508157827403,Sound_C,56.575702612458905
1508157830915,Sound_P,74.55832985633069
1508157830917,PodiumIR,109
1508157836638,Sound_R,59.1748708206361
1508157837403,Sound_C,55.659714566495154
1508157840919,Sound_P,75.93060245540138
1508157840921,PodiumIR,98
1508157846638,Sound_R,58.47415397926565
1508157847403,Sound_C,55.18622693788928
1508157850923,Sound_P,75.93060245540138
1508157850926,PodiumIR,108
1508157856638,Sound_R,57.571555642675804
1508157857403,Sound_C,53.21066206298255
1508157860927,Sound_P,74.55832985633069
1508157860930,PodiumIR,43
1508157866638,Sound_R,56.377145072407814
1508157867403,Sound_C,51.5183311059362
1508157870931,Sound_P,77.19920484509075
1508157870934,PodiumIR,122
1508157876638,Sound_R,58.968571644549506
1508157877403,Sound_C,53.00872280537927
1508157880935,Sound_P,74.91204818426347
1508157880938,PodiumIR,101
1508157886638,Sound_R,60.74911488208679
1508157887403,Sound_C,54.84532738270735
1508157890940,Sound_P,75.93060245540138
1508157890942,PodiumIR,103
1508157896638,Sound_R,61.86427623419949
1508157897403,Sound_C,57.247821692950446
1508157900944,Sound_P,76.57687443958919
1508157900946,PodiumIR,95
1508157906638,Sound_R,62.79692505217606
1508157907403,Sound_C,59.09377028248465
1508157910948,Sound_P,75.25847282855663
1508157910951,PodiumIR,105
1508157916638,Sound_R,60.97627348809282
1508157917403,Sound_C,58.13457242212474
1508157920952,Sound_P,74.91204818426347
1508157920955,PodiumIR,86
1508157926638,Sound_R,57.952210156119015
1508157927403,Sound_C,54.53303669160681
1508157930956,Sound_P,75.59789851419828
1508157930959,PodiumIR,78
1508157936638,Sound_R,56.05335680072147
1508157937403,Sound_C,51.78115712560157
1508157940961,Sound_P,76.57687443958919
1508157940963,PodiumIR,94
1508157946638,Sound_R,57.74974563732746
1508157947403,Sound_C,53.61364460468578
1508157950965,Sound_P,76.57687443958919
1508157950974,PodiumIR,112
1508157956638,Sound_R,60.08558723062705
1508157957403,Sound_C,56.244099320647116
1508157960976,Sound_P,75.59789851419828
1508157960979,PodiumIR,95
1508157966638,Sound_R,60.80510236464537
1508157967403,Sound_C,56.35647291619302
1508157970981,Sound_P,74.91204818426347
1508157970983,PodiumIR,86
1508157976638,Sound_R,60.412265304482254
1508157977403,Sound_C,56.15489702068634
1508157980985,Sound_P,75.93060245540138
1508157980987,PodiumIR,88
1508157986638,Sound_R,58.71164852975836
1508157987403,Sound_C,54.842040130113936
1508157990989,Sound_P,76.25684571588656
1508157990992,PodiumIR,88
1508157996638,Sound_R,58.97206399066092
1508157997403,Sound_C,54.56697005999697
1508158000993,Sound_P,76.25684571588656
1508158000996,PodiumIR,100
1508158006638,Sound_R,59.146271677582014
1508158007403,Sound_C,55.20397727238181
1508158010997,Sound_P,74.91204818426347
1508158011000,PodiumIR,100
1508158016638,Sound_R,57.42191018719487
1508158017403,Sound_C,54.90486939689515
1508158021011,Sound_P,75.93060245540138
1508158021014,PodiumIR,117
1508158026638,Sound_R,57.378064846510505
1508158027403,Sound_C,54.85152935706197
1508158031016,Sound_P,74.91204818426347
1508158031018,PodiumIR,92
1508158036638,Sound_R,57.643087554749265
1508158037403,Sound_C,55.63538646698537
1508158041020,Sound_P,76.25684571588656
1508158041022,PodiumIR,135
1508158046638,Sound_R,60.295386063639846
1508158047403,Sound_C,57.03203127980468
1508158051024,Sound_P,75.59789851419828
1508158051026,PodiumIR,97
1508158056638,Sound_R,61.119400421674406
1508158057403,Sound_C,56.932942036604366
1508158061028,Sound_P,75.93060245540138
1508158061031,PodiumIR,115
1508158066638,Sound_R,58.799089568680806
1508158067403,Sound_C,56.3895391112012
1508158071032,Sound_P,75.93060245540138
1508158071035,PodiumIR,97
1508158076638,Sound_R,58.60001191167936
1508158077403,Sound_C,56.12789002903306
1508158081036,Sound_P,75.93060245540138
1508158081040,PodiumIR,87
1508158086638,Sound_R,59.67969215069647
1508158087403,Sound_C,55.71050358827103
1508158091042,Sound_P,75.93060245540138
1508158091044,PodiumIR,84
1508158096638,Sound_R,61.07309935183494
1508158097403,Sound_C,54.8627246155954
1508158101046,Sound_P,75.25847282855663
1508158101048,PodiumIR,115
1508158106638,Sound_R,60.86280434904297
1508158107403,Sound_C,54.32455102301268
1508158111050,Sound_P,77.50193375604124
1508158111053,PodiumIR,82
1508158116638,Sound_R,59.19330274741477
1508158117403,Sound_C,55.161418863433234
1508158121055,Sound_P,74.55832985633069
1508158121057,PodiumIR,99
1508158126638,Sound_R,59.323854749366056
1508158127403,Sound_C,56.111214374471096
1508158131059,Sound_P,74.19700410241327
1508158131061,PodiumIR,104
1508158136638,Sound_R,59.38339719442508
1508158137403,Sound_C,54.79697790709317
1508158141063,Sound_P,75.59789851419828
1508158141065,PodiumIR,115
1508158146638,Sound_R,60.56805512863229
1508158147403,Sound_C,53.94021067746983
1508158151067,Sound_P,75.25847282855663
1508158151070,PodiumIR,115
1508158156638,Sound_R,60.93793160169554
1508158157403,Sound_C,54.96499607867786
1508158161071,Sound_P,75.93060245540138
1508158161073,PodiumIR,95
1508158166638,Sound_R,58.63905272306104
1508158167403,Sound_C,55.2118351285501
1508158171075,Sound_P,75.93060245540138
1508158171077,PodiumIR,99
1508158176638,Sound_R,57.775657716134766
1508158177403,Sound_C,55.33127407122498
1508158181079,Sound_P,75.93060245540138
1508158181082,PodiumIR,111
1508158186638,Sound_R,57.25424231934284
1508158187403,Sound_C,54.713377575481196
1508158191083,Sound_P,75.25847282855663
1508158191091,PodiumIR,100
1508158196638,Sound_R,58.07277089107532
1508158197403,Sound_C,54.420086924694296
1508158201093,Sound_P,76.25684571588656
1508158201095,PodiumIR,98
1508158206638,Sound_R,58.7648091677252
1508158207403,Sound_C,54.75973611994084
1508158211097,Sound_P,75.59789851419828
1508158211100,PodiumIR,100
1508158216638,Sound_R,56.57906087099567
1508158217403,Sound_C,52.835590259557726
1508158221102,Sound_P,75.59789851419828
1508158221109,PodiumIR,109
1508158226638,Sound_R,55.353105034572785
1508158227403,Sound_C,52.188788681706626
1508158231111,Sound_P,75.59789851419828
1508158231113,PodiumIR,100
1508158236638,Sound_R,56.70834606968787
1508158237403,Sound_C,54.30684476706195
1508158241115,Sound_P,75.59789851419828
1508158241117,PodiumIR,77
1508158246638,Sound_R,57.36291954236622
1508158247403,Sound_C,53.94401497767554
1508158251119,Sound_P,76.57687443958919
1508158251122,PodiumIR,100
1508158256638,Sound_R,57.96019329784909
1508158257403,Sound_C,54.78379162793141
1508158261123,Sound_P,74.91204818426347
1508158261132,PodiumIR,83
1508158266638,Sound_R,59.18535448425566
1508158267403,Sound_C,56.00306396348947
1508158271134,Sound_P,75.59789851419828
1508158271136,PodiumIR,99
1508158276638,Sound_R,58.264594572939394
1508158277403,Sound_C,54.275304746856015
1508158281138,Sound_P,74.91204818426347
1508158281145,PodiumIR,83
1508158286638,Sound_R,59.324346759959134
1508158287403,Sound_C,54.63454712263944
1508158291147,Sound_P,74.91204818426347
1508158291150,PodiumIR,104
1508158296638,Sound_R,61.16886156772481
1508158297403,Sound_C,55.85749522880821
1508158301151,Sound_P,75.25847282855663
1508158301154,PodiumIR,100
1508158306638,Sound_R,59.95651340627819
1508158307403,Sound_C,55.090622756854835
1508158311155,Sound_P,75.59789851419828
1508158311158,PodiumIR,97
1508158316638,Sound_R,58.2707476240609
1508158317403,Sound_C,54.17760584471754
1508158321165,Sound_P,74.55832985633069
1508158321168,PodiumIR,103
1508158326638,Sound_R,59.02473064240606
1508158327403,Sound_C,55.18658186628242
1508158331170,Sound_P,75.59789851419828
1508158331172,PodiumIR,80
1508158336638,Sound_R,61.5393157484068
1508158337403,Sound_C,57.26189712288982
1508158341182,Sound_P,74.91204818426347
1508158341184,PodiumIR,119
1508158346638,Sound_R,62.7041307216044
1508158347403,Sound_C,58.28711102419376
1508158351186,Sound_P,77.19920484509075
1508158351190,PodiumIR,127
1508158356638,Sound_R,63.17601640007953
1508158357403,Sound_C,59.88942865393353
1508158361192,Sound_P,75.93060245540138
1508158361194,PodiumIR,97
1508158366638,Sound_R,63.765254079705805
1508158367403,Sound_C,59.840752237051305
1508158371196,Sound_P,77.50193375604124
1508158371200,PodiumIR,107
1508158376638,Sound_R,62.32779102095347
1508158377403,Sound_C,57.323925092239854
1508158381202,Sound_P,74.91204818426347
1508158381204,PodiumIR,138
1508158386638,Sound_R,62.69332377666951
1508158387403,Sound_C,55.713872551375836
1508158391206,Sound_P,76.57687443958919
1508158391208,PodiumIR,92
1508158396638,Sound_R,61.24739172117403
1508158397403,Sound_C,55.085248462652636
1508158401210,Sound_P,76.57687443958919
1508158401213,PodiumIR,94
1508158406638,Sound_R,60.309211346254436
1508158407403,Sound_C,56.83789459536131
1508158411214,Sound_P,75.59789851419828
1508158411217,PodiumIR,94
1508158416638,Sound_R,59.477381782028864
1508158417403,Sound_C,57.65552401992463
1508158421219,Sound_P,75.93060245540138
1508158421221,PodiumIR,115
1508158426638,Sound_R,59.33910424135434
1508158427403,Sound_C,56.93001743472834
1508158431223,Sound_P,74.91204818426347
1508158431226,PodiumIR,108
1508158436638,Sound_R,60.23589396516195
1508158437403,Sound_C,58.70478138689938
1508158441227,Sound_P,75.93060245540138
1508158441229,PodiumIR,118
1508158446638,Sound_R,59.67936805117494
1508158447403,Sound_C,58.18906054006616
1508158451231,Sound_P,74.91204818426347
1508158451234,PodiumIR,96
1508158456638,Sound_R,59.41576136567298
1508158457403,Sound_C,55.433878778690605
1508158461236,Sound_P,75.59789851419828
1508158461238,PodiumIR,108
