timestamp,sensor_name,value
1508310215025,Door,activate
1508310216638,Sound_R,59.91336217544434
1508310217403,Sound_C,54.759470389366975
1508310218609,Sound_P,65.24535518573873
1508310218611,PodiumIR,83
1508310222824,Light_2,On
1508310226638,Sound_R,59.946349776613594
1508310227403,Sound_C,58.39125524561757
1508310228613,Sound_P,66.44593723960276
1508310228615,PodiumIR,90
1508310236638,Sound_R,61.23731631866709
1508310237403,Sound_C,60.82118894860809
1508310238620,Sound_P,65.24535518573873
1508310238622,PodiumIR,91
1508310246638,Sound_R,61.40100241238707
1508310247403,Sound_C,57.869081269075444
1508310248624,Sound_P,65.8563679754536
1508310248626,PodiumIR,74
1508310256638,Sound_R,60.87258616804677
1508310257403,Sound_C,56.196722485102754
1508310258628,Sound_P,64.61127993529891
1508310258632,PodiumIR,67
1508310266638,Sound_R,60.3928315323526
1508310267403,Sound_C,55.99652002642086
1508310268636,Sound_P,67.56641902255494
1508310268639,PodiumIR,94
1508310276638,Sound_R,59.03925183603812
1508310277403,Sound_C,54.08635554267496
1508310278645,Sound_P,63.26648240367583
1508310278647,PodiumIR,83
1508310286638,Sound_R,59.131993586354916
1508310287403,Sound_C,53.663837013863834
1508310288652,Sound_P,66.44593723960276
1508310288654,PodiumIR,72
1508310296638,Sound_R,59.798570731146945
1508310297403,Sound_C,56.459854543692025
1508310298656,Sound_P,63.26648240367583
1508310298659,PodiumIR,104
1508310306638,Sound_R,63.397402415453534
1508310307403,Sound_C,60.78979469784005
1508310308662,Sound_P,68.0998289029382
1508310308664,PodiumIR,88
1508310316638,Sound_R,67.16146907305618
1508310317403,Sound_C,64.35426214821102
1508310318666,Sound_P,67.01551720930587
1508310318669,PodiumIR,70
1508310326638,Sound_R,66.07479872128998
1508310327403,Sound_C,63.39519793562914
1508310328670,Sound_P,64.61127993529891
1508310328673,PodiumIR,104
1508310336638,Sound_R,63.40374908427682
1508310337403,Sound_C,58.84050638848783
1508310338674,Sound_P,62.551438321825636
1508310338676,PodiumIR,94
1508310346638,Sound_R,60.74613786345761
1508310347403,Sound_C,55.766289749969296
1508310348678,Sound_P,65.24535518573873
1508310348681,PodiumIR,47
1508310356638,Sound_R,60.79008358132881
1508310357403,Sound_C,55.98883826357416
1508310358684,Sound_P,63.26648240367583
1508310358687,PodiumIR,107
1508310366638,Sound_R,61.39273882331256
1508310367403,Sound_C,57.912319971490255
1508310368689,Sound_P,66.44593723960276
1508310368691,PodiumIR,102
1508310376638,Sound_R,60.25049710043712
1508310377403,Sound_C,57.64186220865175
1508310378693,Sound_P,64.61127993529891
1508310378695,PodiumIR,90
1508310386638,Sound_R,60.774151259359165
1508310387403,Sound_C,56.47227762211093
1508310388697,Sound_P,63.95233273361063
1508310388700,PodiumIR,97
1508310396638,Sound_R,60.8356617362435
1508310397403,Sound_C,54.90818821686747
1508310398701,Sound_P,66.44593723960276
1508310398707,PodiumIR,58
1508310406638,Sound_R,59.4995643887357
1508310407403,Sound_C,55.64186663468527
1508310408711,Sound_P,63.95233273361063
1508310408717,PodiumIR,93
1508310416638,Sound_R,63.89249920969066
