timestamp,sensor_name,value
1505123987321,Light_2,On
1505123987403,Sound_C,59.45658135699918
1505123989958,Temperature_1,25.43
1505123989962,Humidity_1,54.10483101643162
1505123989965,Brightness_1,72.0
1505123989968,Temperature_2,23.55
1505123989971,Humidity_2,56.4479087478473
1505123989973,Brightness_2,36.0
1505123991990,Sound_L,59.656500477145244
1505123992648,Seat_6,False
1505123992648,Motion_2,True
1505123995189,Door,activate
1505123995267,Door,activate
1505123996060,Motion_8,False
1505123996060,Motion_7,True
1505123996294,Sound_P,123.51203034875746
1505123996297,PodiumIR,106
1505123996638,Sound_R,61.65242612270049
1505123996802,Temperature_1,25.43
1505123996805,Humidity_1,53.9815111358308
1505123996809,Brightness_1,53.0
1505123996811,Temperature_2,23.55
1505123996814,Humidity_2,56.57122862844814
1505123996817,Brightness_2,29.0
1505123997266,Motion_8,True
1505123997266,Motion_1,True
1505123997266,Seat_4,True
1505123997403,Sound_C,60.250066854998295
1505123997980,Door,activate
1505123998836,Motion_6,True
1505123998836,Seat_3,False
1505124001990,Sound_L,59.661465980424495
1505124003826,Temperature_1,25.43
1505124003829,Humidity_1,53.9815111358308
1505124003833,Brightness_1,48.0
1505124003837,Temperature_2,23.55
1505124003840,Humidity_2,56.4479087478473
1505124003842,Brightness_2,29.0
1505124004024,Seat_3,True
1505124006308,Sound_P,123.53141984888987
1505124006313,PodiumIR,153
1505124006638,Sound_R,63.354552360480255
1505124007403,Sound_C,61.2892898828031
1505124010622,Temperature_1,25.43
1505124010625,Humidity_1,53.9815111358308
1505124010628,Brightness_1,73.0
1505124010631,Temperature_2,23.55
1505124010633,Humidity_2,56.4479087478473
1505124010636,Brightness_2,39.0
1505124011990,Sound_L,60.7578804631179
1505124014205,Motion_2,False
1505124014205,Motion_7,False
1505124014205,Seat_3,False
1505124014205,Motion_8,False
1505124014205,Motion_1,False
1505124014205,Motion_6,False
1505124016322,Sound_P,123.51203034875746
1505124016326,PodiumIR,105
1505124016638,Sound_R,66.04771162342239
1505124017403,Sound_C,62.358121021159455
1505124017512,Temperature_1,25.31
1505124017515,Humidity_1,54.10483101643162
1505124017518,Brightness_1,73.0
1505124017521,Temperature_2,23.55
1505124017524,Humidity_2,56.57122862844814
1505124017526,Brightness_2,32.0
1505124018922,Motion_2,True
1505124018927,Seat_3,False
1505124021088,Motion_1,True
1505124021990,Sound_L,62.39608633009546
1505124024364,Temperature_1,25.43
1505124024367,Humidity_1,53.9815111358308
1505124024371,Brightness_1,68.0
1505124024373,Temperature_2,23.55
1505124024376,Humidity_2,56.57122862844814
1505124024379,Brightness_2,39.0
1505124024380,Seat_3,True
1505124026334,Sound_P,123.47318408867692
1505124026339,PodiumIR,106
1505124026638,Sound_R,65.23607253246342
1505124027403,Sound_C,63.788494792695765
1505124028407,Motion_7,True
1505124031197,Temperature_1,25.31
1505124031200,Humidity_1,53.85819125522997
1505124031204,Brightness_1,69.0
1505124031207,Temperature_2,23.55
1505124031209,Humidity_2,56.57122862844814
1505124031212,Brightness_2,30.0
1505124031990,Sound_L,64.35214175896249
1505124034720,Door,activate
1505124035776,Motion_2,False
1505124035781,Motion_1,False
1505124035781,Motion_5,True
1505124036345,Sound_P,123.49261844596249
1505124036356,PodiumIR,103
1505124036638,Sound_R,66.81450217404374
1505124037342,Motion_1,True
1505124037342,Motion_2,True
1505124037403,Sound_C,65.82927424540948
1505124038092,Temperature_1,25.31
1505124038095,Humidity_1,53.9815111358308
1505124038099,Brightness_1,82.0
1505124038101,Temperature_2,23.55
1505124038103,Humidity_2,56.57122862844814
1505124038106,Brightness_2,30.0
1505124038392,Motion_8,True
1505124040379,Motion_6,True
1505124040384,Motion_7,True
1505124041719,Seat_6,True
1505124041990,Sound_L,65.14135447170614
1505124044860,Temperature_1,25.31
1505124044863,Humidity_1,53.9815111358308
1505124044867,Brightness_1,75.0
1505124044871,Temperature_2,23.55
1505124044874,Humidity_2,56.57122862844814
1505124044876,Brightness_2,40.0
1505124046363,Sound_P,123.45372722489266
1505124046367,PodiumIR,100
1505124046638,Sound_R,69.35908710577644
1505124047403,Sound_C,65.85433932716889
1505124051118,Door,activate
1505124051306,Door,activate
1505124051854,Temperature_1,25.31
1505124051857,Humidity_1,54.10483101643162
1505124051861,Brightness_1,77.0
1505124051863,Temperature_2,23.55
1505124051865,Humidity_2,56.4479087478473
1505124051868,Brightness_2,28.0
1505124051990,Sound_L,66.01938846945623
1505124055342,Motion_8,True
1505124055342,Motion_5,False
1505124055342,Seat_9,True
1505124055347,Motion_3,True
1505124055347,Motion_5,False
1505124055347,Motion_1,True
1505124055347,Motion_6,False
1505124055347,Motion_2,True
1505124055347,Motion_7,True
1505124056374,Sound_P,123.45372722489266
1505124056378,PodiumIR,103
1505124056638,Sound_R,70.41021792790428
1505124057403,Sound_C,66.83730465536233
1505124059367,Temperature_1,25.31
1505124059371,Humidity_1,54.10483101643162
1505124059374,Brightness_1,87.0
1505124059376,Temperature_2,23.55
1505124059379,Humidity_2,56.57122862844814
1505124059381,Brightness_2,30.0
1505124060179,Motion_4,True
1505124060179,Motion_6,True
