timestamp,sensor_name,value
1511158578712,Temperature_1,24.49
1511158578714,Humidity_1,13.902549940562547
1511158578717,Brightness_1,114.0
1511158578720,Temperature_2,24.25
1511158578722,Humidity_2,14.149189701764197
1511158578724,Brightness_2,114.0
1511158579073,Sound_R,62.824545577392826
1511158585440,Temperature_1,24.49
1511158585443,Humidity_1,13.902549940562547
1511158585446,Brightness_1,114.0
1511158585448,Temperature_2,24.25
1511158585450,Humidity_2,14.149189701764197
1511158585452,Brightness_2,114.0
1511158586521,Sound_P,62.551438321825636
1511158586524,PodiumIR,94
1511158589073,Sound_R,65.41801816566634
1511158592095,Temperature_1,24.49
1511158592098,Humidity_1,13.902549940562547
1511158592101,Brightness_1,114.0
1511158592104,Temperature_2,24.25
1511158592105,Humidity_2,14.149189701764197
1511158592108,Brightness_2,114.0
1511158596526,Sound_P,61.023021476191225
1511158596529,PodiumIR,99
1511158598006,Aircon_2,Off
1511158598507,Temperature_1,24.49
1511158598509,Humidity_1,13.902549940562547
1511158598512,Brightness_1,110.0
1511158598514,Temperature_2,24.25
1511158598517,Humidity_2,14.149189701764197
1511158598519,Brightness_2,114.0
1511158599073,Sound_R,62.471377669027504
1511158604909,Temperature_1,24.49
1511158604911,Humidity_1,13.902549940562547
1511158604914,Brightness_1,110.0
1511158604917,Temperature_2,24.25
1511158604919,Humidity_2,14.149189701764197
1511158604921,Brightness_2,114.0
1511158606532,Sound_P,60.20329792798059
1511158606535,PodiumIR,90
1511158609075,Sound_R,61.214512200586285
1511158611348,Temperature_1,24.49
1511158611350,Humidity_1,13.902549940562547
1511158611353,Brightness_1,110.0
1511158611355,Temperature_2,24.25
1511158611357,Humidity_2,14.149189701764197
1511158611360,Brightness_2,114.0
1511158611519,Motion_7,False
1511158611519,Motion_6,False
1511158616542,Sound_P,60.20329792798059
1511158616550,PodiumIR,70
1511158617799,Temperature_1,24.49
1511158617802,Humidity_1,13.902549940562547
1511158617805,Brightness_1,110.0
1511158617808,Temperature_2,24.25
1511158617810,Humidity_2,14.025869821163372
1511158617812,Brightness_2,106.0
1511158619073,Sound_R,60.7294446681409
1511158625480,Temperature_1,24.49
1511158625482,Humidity_1,13.902549940562547
1511158625485,Brightness_1,110.0
1511158625487,Temperature_2,24.25
1511158625489,Humidity_2,14.025869821163372
1511158625492,Brightness_2,106.0
1511158626557,Sound_P,61.80460425887306
1511158626561,PodiumIR,90
1511158629073,Sound_R,59.60351682441816
1511158631932,Temperature_1,24.49
1511158631939,Humidity_1,13.902549940562547
1511158631942,Brightness_1,110.0
1511158631944,Temperature_2,24.25
1511158631946,Humidity_2,14.025869821163372
1511158631948,Brightness_2,106.0
1511158636567,Sound_P,61.80460425887306
1511158636570,PodiumIR,67
1511158638358,Temperature_1,24.49
1511158638361,Humidity_1,13.902549940562547
1511158638364,Brightness_1,110.0
1511158638366,Temperature_2,24.25
1511158638368,Humidity_2,14.025869821163372
1511158638370,Brightness_2,106.0
1511158639073,Sound_R,60.84830048263885
1511158644833,Temperature_1,24.49
1511158644836,Humidity_1,13.902549940562547
1511158644840,Brightness_1,110.0
1511158644841,Temperature_2,24.25
1511158644843,Humidity_2,14.025869821163372
1511158644845,Brightness_2,106.0
1511158646575,Sound_P,64.61127993529891
1511158646578,PodiumIR,89
1511158649073,Sound_R,63.380421171751586
1511158651223,Temperature_1,24.49
1511158651226,Humidity_1,13.902549940562547
1511158651229,Brightness_1,110.0
1511158651231,Temperature_2,24.25
1511158651233,Humidity_2,14.025869821163372
1511158651236,Brightness_2,106.0
1511158656584,Sound_P,63.95233273361063
1511158656587,PodiumIR,84
1511158657947,Temperature_1,24.49
1511158657950,Humidity_1,13.902549940562547
1511158657953,Brightness_1,110.0
1511158657955,Temperature_2,24.25
1511158657958,Humidity_2,14.025869821163372
1511158657962,Brightness_2,106.0
1511158659073,Sound_R,66.67645409061208
1511158664367,Temperature_1,24.49
1511158664369,Humidity_1,13.779230059961726
1511158664372,Brightness_1,101.0
1511158664374,Temperature_2,24.25
1511158664377,Humidity_2,14.025869821163372
1511158664379,Brightness_2,106.0
1511158666592,Sound_P,61.80460425887306
1511158666595,PodiumIR,93
1511158669073,Sound_R,66.22801691876737
1511158671050,Temperature_1,24.49
1511158671053,Humidity_1,13.779230059961726
1511158671056,Brightness_1,101.0
1511158671058,Temperature_2,24.25
1511158671060,Humidity_2,14.025869821163372
1511158671062,Brightness_2,106.0
1511158676600,Sound_P,67.01551720930587
1511158676603,PodiumIR,87
1511158677709,Temperature_1,24.49
1511158677712,Humidity_1,13.779230059961726
1511158677715,Brightness_1,101.0
1511158677718,Temperature_2,24.25
1511158677719,Humidity_2,14.025869821163372
1511158677721,Brightness_2,106.0
1511158679073,Sound_R,61.854210523385085
1511158684160,Temperature_1,24.49
1511158684162,Humidity_1,13.779230059961726
1511158684165,Brightness_1,101.0
1511158684167,Temperature_2,24.25
1511158684169,Humidity_2,14.149189701764197
1511158684172,Brightness_2,101.0
1511158686605,Sound_P,63.26648240367583
1511158686609,PodiumIR,84
1511158689073,Sound_R,60.8901719533096
1511158690819,Temperature_1,24.49
1511158690822,Humidity_1,13.779230059961726
1511158690825,Brightness_1,101.0
1511158690827,Temperature_2,24.25
1511158690829,Humidity_2,14.149189701764197
1511158690831,Brightness_2,101.0
1511158696610,Sound_P,62.551438321825636
1511158696613,PodiumIR,85
1511158697235,Temperature_1,24.49
1511158697238,Humidity_1,13.779230059961726
1511158697241,Brightness_1,101.0
1511158697243,Temperature_2,24.25
1511158697245,Humidity_2,14.149189701764197
1511158697247,Brightness_2,101.0
1511158699073,Sound_R,60.05207839589781
1511158703922,Temperature_1,24.49
1511158703925,Humidity_1,13.779230059961726
1511158703928,Brightness_1,101.0
1511158703930,Temperature_2,24.25
1511158703932,Humidity_2,14.149189701764197
1511158703934,Brightness_2,101.0
1511158706618,Sound_P,58.433135904413454
1511158706621,PodiumIR,90
1511158709073,Sound_R,58.71091046759724
1511158710331,Temperature_1,24.49
1511158710334,Humidity_1,13.779230059961726
