timestamp,sensor_name,value
1514336227241,Sound_L,75.26326658708888
1514336229995,Temperature_1,26.01
1514336229998,Humidity_1,4.036959492496516
1514336230001,Brightness_1,42.0
1514336230004,Temperature_2,27.18
1514336233564,Sound_P,63.26648240367583
1514336233576,PodiumIR,109
1514336234769,Sound_C,58.733805908934194
1514336234996,Sound_R,59.63625995046905
1514336236395,Temperature_1,26.01
1514336236398,Humidity_1,4.036959492496516
1514336236401,Brightness_1,42.0
1514336236403,Temperature_2,27.18
1514336237241,Sound_L,75.29958868051104
1514336238779,Light_1,On
1514336238838,Light_3,On
1514336239908,Light_1,Off
1514336239941,Light_3,Off
1514336240637,Light_2,On
1514336241996,Light_1,On
1514336242084,Light_3,On
1514336242816,Temperature_1,26.01
1514336242819,Humidity_1,4.036959492496516
1514336242822,Brightness_1,42.0
1514336242824,Temperature_2,27.18
1514336243581,Sound_P,62.551438321825636
1514336243585,PodiumIR,101
1514336244769,Sound_C,58.49223293551751
1514336244996,Sound_R,60.205898424516505
1514336245872,Light_1,Off
1514336245925,Light_3,Off
1514336247241,Sound_L,75.68072864700518
1514336249223,Temperature_1,26.01
1514336249226,Humidity_1,4.036959492496516
1514336249229,Brightness_1,42.0
1514336249232,Temperature_2,27.18
1514336253589,Sound_P,65.24535518573873
1514336253593,PodiumIR,119
1514336254769,Sound_C,58.29730745581323
1514336254996,Sound_R,59.87230187747923
1514336255654,Temperature_1,25.89
1514336255657,Humidity_1,4.160279373097346
1514336255661,Brightness_1,42.0
1514336255663,Temperature_2,27.18
1514336257241,Sound_L,76.065028040409
1514336260461,Aircon_1,On
1514336262054,Temperature_1,25.89
1514336262058,Humidity_1,4.160279373097346
1514336262061,Brightness_1,42.0
1514336262064,Temperature_2,27.18
1514336263597,Sound_P,68.61682354019833
1514336263601,PodiumIR,99
1514336264769,Sound_C,58.50811773971602
1514336264996,Sound_R,60.20654269255406
1514336267241,Sound_L,75.9064099754117
1514336268470,Temperature_1,25.89
1514336268473,Humidity_1,4.160279373097346
1514336268477,Brightness_1,42.0
1514336268479,Temperature_2,27.18
1514336271350,Door,activate
1514336271949,Door,activate
1514336273609,Sound_P,66.44593723960276
1514336273617,PodiumIR,89
1514336274769,Sound_C,59.27036610262388
1514336274895,Temperature_1,25.89
1514336274899,Humidity_1,4.160279373097346
1514336274902,Brightness_1,42.0
1514336274905,Temperature_2,27.18
1514336274996,Sound_R,60.385040565523504
1514336277241,Sound_L,76.12603586031818
1514336281373,Temperature_1,25.89
1514336281376,Humidity_1,4.160279373097346
1514336281380,Brightness_1,42.0
1514336281383,Temperature_2,27.18
1514336283627,Sound_P,73.06392314376754
1514336283630,PodiumIR,155
1514336284769,Sound_C,59.739479412170795
1514336284996,Sound_R,60.92675071464973
1514336287241,Sound_L,76.20715154018373
1514336287931,Temperature_1,25.89
1514336287935,Humidity_1,4.160279373097346
1514336287939,Brightness_1,42.0
1514336287941,Temperature_2,27.18
1514336293640,Sound_P,67.56641902255494
1514336293643,PodiumIR,97
1514336294378,Temperature_1,25.89
1514336294382,Humidity_1,4.160279373097346
1514336294385,Brightness_1,42.0
1514336294388,Temperature_2,27.18
1514336294769,Sound_C,59.57130539443776
1514336294996,Sound_R,60.76633951808363
1514336297241,Sound_L,76.31067274735526
1514336300812,Temperature_1,25.89
1514336300815,Humidity_1,4.160279373097346
1514336300819,Brightness_1,42.0
1514336300823,Temperature_2,27.18
1514336303650,Sound_P,67.56641902255494
1514336303653,PodiumIR,171
1514336304769,Sound_C,60.44504285431257
1514336304996,Sound_R,61.27674438212679
1514336307241,Sound_L,76.29404796625732
1514336307389,Temperature_1,25.89
1514336307393,Humidity_1,4.160279373097346
1514336307396,Brightness_1,42.0
1514336307399,Temperature_2,27.18
1514336313656,Sound_P,72.26372429269907
1514336313659,PodiumIR,124
1514336313839,Temperature_1,25.89
1514336313842,Humidity_1,4.160279373097346
1514336313846,Brightness_1,42.0
1514336313849,Temperature_2,27.18
1514336314769,Sound_C,60.9107310414881
1514336314996,Sound_R,62.34309390008872
1514336317241,Sound_L,76.12666430993575
1514336320285,Temperature_1,26.01
1514336320288,Humidity_1,4.160279373097346
1514336320290,Brightness_1,43.0
1514336320292,Temperature_2,27.18
1514336323662,Sound_P,61.023021476191225
1514336323665,PodiumIR,193
1514336324769,Sound_C,60.91636735811995
1514336324996,Sound_R,62.45572257138705
1514336326741,Temperature_1,26.01
1514336326744,Humidity_1,4.160279373097346
1514336326747,Brightness_1,43.0
1514336326749,Temperature_2,27.18
1514336327241,Sound_L,76.44012107089095
1514336333197,Temperature_1,26.01
1514336333199,Humidity_1,4.160279373097346
1514336333203,Brightness_1,43.0
1514336333205,Temperature_2,27.18
1514336333668,Sound_P,63.95233273361063
1514336333671,PodiumIR,291
1514336334769,Sound_C,60.84231090583398
1514336334996,Sound_R,62.51514179103318
1514336337241,Sound_L,76.40820723970093
1514336339600,Temperature_1,26.01
1514336339603,Humidity_1,4.160279373097346
1514336339606,Brightness_1,43.0
1514336339608,Temperature_2,27.18
1514336343674,Sound_P,72.26372429269907
1514336343677,PodiumIR,98
1514336344769,Sound_C,60.360876987796026
1514336344996,Sound_R,62.210732908834736
1514336346095,Temperature_1,26.01
1514336346098,Humidity_1,4.160279373097346
1514336346101,Brightness_1,43.0
1514336346103,Temperature_2,27.18
1514336347241,Sound_L,76.6254935923397
1514336353680,Sound_P,61.80460425887306
1514336353683,PodiumIR,183
1514336354086,Temperature_1,26.01
1514336354089,Humidity_1,4.160279373097346
1514336354092,Brightness_1,43.0
1514336354094,Temperature_2,27.18
1514336354769,Sound_C,60.49609703384352
1514336354996,Sound_R,62.14140583901383
1514336357241,Sound_L,76.83273059018441
1514336360637,Temperature_1,26.01
1514336360639,Humidity_1,4.160279373097346
1514336360643,Brightness_1,43.0
1514336360645,Temperature_2,27.18
1514336363686,Sound_P,63.26648240367583
1514336363689,PodiumIR,189
1514336364769,Sound_C,59.83009217947665
1514336364996,Sound_R,61.253730755948915
1514336367049,Temperature_1,26.01
1514336367052,Humidity_1,4.160279373097346
1514336367055,Brightness_1,43.0
1514336367058,Temperature_2,27.18
1514336367241,Sound_L,76.6808750323911
1514336373449,Temperature_1,26.01
1514336373452,Humidity_1,4.160279373097346
1514336373455,Brightness_1,43.0
1514336373458,Temperature_2,27.18
1514336373692,Sound_P,65.8563679754536
1514336373695,PodiumIR,185
1514336374769,Sound_C,59.89246681859487
1514336374996,Sound_R,60.76182208288381
1514336377241,Sound_L,76.40412437410335
1514336379889,Temperature_1,26.01
1514336379891,Humidity_1,4.160279373097346
1514336379894,Brightness_1,43.0
1514336379896,Temperature_2,27.18
1514336383698,Sound_P,64.61127993529891
1514336383701,PodiumIR,187
1514336384769,Sound_C,59.8994376798764
1514336384996,Sound_R,60.54433171430037
1514336386335,Temperature_1,25.89
1514336386338,Humidity_1,4.283599253698171
1514336386341,Brightness_1,43.0
1514336386343,Temperature_2,27.18
1514336387241,Sound_L,76.0301948924199
1514336390749,Door,activate
1514336392790,Temperature_1,25.89
1514336392793,Humidity_1,4.283599253698171
1514336392796,Brightness_1,43.0
1514336392799,Temperature_2,27.18
1514336392877,Door,activate
1514336393704,Sound_P,64.61127993529891
1514336393707,PodiumIR,179
1514336394670,Door,activate
1514336394769,Sound_C,60.41593271083787
1514336394996,Door,activate
1514336394996,Sound_R,61.2379521283728
1514336396245,Door,activate
1514336397241,Sound_L,76.21007394091316
1514336397621,Door,activate
1514336397940,Door,activate
1514336399413,Door,activate
1514336400245,Door,activate
1514336400917,Door,activate
1514336401870,Door,activate
1514336402189,Temperature_1,25.89
1514336402192,Humidity_1,4.283599253698171
1514336402195,Brightness_1,43.0
1514336402198,Temperature_2,27.18
1514336403581,Door,activate
1514336403710,Sound_P,62.551438321825636
1514336403713,PodiumIR,183
1514336403980,Door,activate
1514336404769,Sound_C,61.70288939813425
1514336404996,Sound_R,62.7343812949747
1514336407241,Sound_L,76.49717347048643
1514336408658,Temperature_1,25.89
1514336408661,Humidity_1,4.283599253698171
1514336408664,Brightness_1,43.0
1514336408666,Temperature_2,27.18
1514336413716,Sound_P,65.8563679754536
1514336413728,PodiumIR,183
1514336414769,Sound_C,63.36777181719262
1514336414996,Sound_R,64.6553179176105
1514336415060,Temperature_1,25.89
1514336415063,Humidity_1,4.283599253698171
1514336415066,Brightness_1,43.0
1514336415068,Temperature_2,27.18
1514336417241,Sound_L,76.9611412060336
1514336421565,Temperature_1,25.89
1514336421568,Humidity_1,4.283599253698171
1514336421571,Brightness_1,43.0
1514336421574,Temperature_2,27.18
1514336423730,Sound_P,65.8563679754536
1514336423734,PodiumIR,185
1514336424769,Sound_C,64.97987243227817
1514336424996,Sound_R,66.81619480005237
1514336427241,Sound_L,77.62310674356158
1514336427989,Temperature_1,25.89
1514336427992,Humidity_1,4.283599253698171
1514336427995,Brightness_1,43.0
1514336427997,Temperature_2,27.18
1514336433736,Sound_P,61.023021476191225
1514336433740,PodiumIR,186
1514336434470,Temperature_1,25.89
1514336434473,Humidity_1,4.283599253698171
1514336434476,Brightness_1,43.0
1514336434478,Temperature_2,27.18
1514336434769,Sound_C,66.03580984692319
1514336434996,Sound_R,67.7988482512945
1514336437241,Sound_L,78.55895200608475
1514336440898,Temperature_1,25.89
1514336440901,Humidity_1,4.283599253698171
1514336440905,Brightness_1,43.0
1514336440907,Temperature_2,27.18
1514336443742,Sound_P,62.551438321825636
1514336443746,PodiumIR,185
1514336444769,Sound_C,66.25578653411768
1514336444996,Sound_R,68.28867746353335
1514336447241,Sound_L,78.84418891014465
1514336447575,Temperature_1,25.89
1514336447578,Humidity_1,4.160279373097346
1514336447581,Brightness_1,43.0
1514336447584,Temperature_2,27.18
1514336453748,Sound_P,69.11838317407611
1514336453752,PodiumIR,184
1514336454138,Temperature_1,25.89
1514336454141,Humidity_1,4.160279373097346
1514336454144,Brightness_1,43.0
1514336454147,Temperature_2,27.18
1514336454769,Sound_C,65.90438952728948
1514336454996,Sound_R,67.4417433700203
1514336457241,Sound_L,78.41228601426249
1514336460551,Temperature_1,25.89
1514336460554,Humidity_1,4.160279373097346
1514336460557,Brightness_1,43.0
1514336460559,Temperature_2,27.18
1514336463754,Sound_P,61.80460425887306
1514336463758,PodiumIR,187
1514336464769,Sound_C,64.74277064317275
1514336464996,Sound_R,65.85570816817382
1514336466969,Temperature_1,25.89
1514336466972,Humidity_1,4.160279373097346
1514336466975,Brightness_1,43.0
1514336466978,Temperature_2,27.18
