timestamp,sensor_name,value
1513833088028,Door,activate
1513833090710,Temperature_1,27.3
1513833090713,Humidity_1,9.956313761336135
1513833090717,Brightness_1,163.0
1513833090719,Temperature_2,27.65
1513833090722,Humidity_2,3.790319731294866
1513833090726,Brightness_2,152.0
1513833091603,Sound_P,76.89092096632638
1513833091606,PodiumIR,109
1513833094769,Sound_C,58.98995275969622
1513833094996,Sound_R,58.46905512402989
1513833097241,Sound_L,73.30479981113993
1513833097422,Temperature_1,27.3
1513833097425,Humidity_1,9.956313761336135
1513833097428,Brightness_1,163.0
1513833097430,Temperature_2,27.65
1513833097432,Humidity_2,3.790319731294866
1513833097435,Brightness_2,152.0
1513833101614,Sound_P,73.45017003946069
1513833101617,PodiumIR,93
1513833104174,Temperature_1,27.3
1513833104177,Humidity_1,9.956313761336135
1513833104181,Brightness_1,163.0
1513833104183,Temperature_2,27.65
1513833104185,Humidity_2,3.790319731294866
1513833104188,Brightness_2,152.0
1513833104769,Sound_C,58.798893037872595
1513833104996,Sound_R,58.3529435867392
1513833107241,Sound_L,73.69479974919207
1513833110626,Temperature_1,27.3
1513833110629,Humidity_1,9.956313761336135
1513833110632,Brightness_1,163.0
1513833110634,Temperature_2,27.65
1513833110637,Humidity_2,3.790319731294866
1513833110640,Brightness_2,152.0
1513833111626,Sound_P,75.93060245540138
1513833111629,PodiumIR,93
1513833114769,Sound_C,58.77933838382598
1513833114996,Sound_R,57.76580453184126
1513833117041,Temperature_1,27.3
1513833117044,Humidity_1,9.956313761336135
1513833117047,Brightness_1,163.0
1513833117050,Temperature_2,27.65
1513833117052,Humidity_2,3.790319731294866
1513833117055,Brightness_2,152.0
1513833117241,Sound_L,74.01359949572965
1513833121638,Sound_P,79.21198480314258
1513833121641,PodiumIR,100
1513833123438,Temperature_1,27.3
1513833123441,Humidity_1,9.956313761336135
1513833123444,Brightness_1,163.0
1513833123447,Temperature_2,27.65
1513833123449,Humidity_2,3.790319731294866
1513833123452,Brightness_2,152.0
1513833124769,Sound_C,59.14490585207576
1513833124996,Sound_R,57.63826446123826
1513833127241,Sound_L,74.38947643431501
1513833130098,Temperature_1,27.3
1513833130101,Humidity_1,9.956313761336135
1513833130104,Brightness_1,163.0
1513833130106,Temperature_2,27.65
1513833130109,Humidity_2,3.790319731294866
1513833130112,Brightness_2,152.0
1513833131647,Sound_P,72.66858725677886
1513833131651,PodiumIR,111
1513833134769,Sound_C,59.47439984723499
1513833134996,Sound_R,57.856386876103365
1513833136729,Temperature_1,27.3
1513833136732,Humidity_1,9.956313761336135
1513833136736,Brightness_1,163.0
1513833136738,Temperature_2,27.65
1513833136740,Humidity_2,3.790319731294866
1513833136742,Brightness_2,152.0
1513833137241,Sound_L,74.26352262833113
1513833141653,Sound_P,73.82773649063114
